"fips","YearData","govid_14","Name","STATEAB","demshare_fg","demshare_oc","demshare_gh","mayor_party","runnerup_party","mayor_votes","runnerup_votes","mayor_name","runnerup_name","winner_pid","runner1_pid","winnervotes","runner1_votes","winner","runner1","population_est","elec_source","winner_cf_party","runnerup_cf_party","winner_pid_check","runnerup_pid_check","winner_pid_gh","runnerup_pid_gh","elecdate","month","gh_oc","gh_fg","oc_fg","mayor_party_final","pass_mayor","mayor_votes_final","runnerup_party_final","pass_runnerup","runnerup_votes_final","demshare","fail","elec_index","STATE","ID","FIPS_PLACE_ID","JURIS","fog","initiative","partisan","referendum","termlength","termlimits","STATEFIP","mayor_name_final","runnerup_name_final"
1831000,1963,152045007,"HAMMOND CITY","IN",0.029941548,NA,NA,"D","R",17770,15762,"Edward C Dowling","John Reed",NA,NA,NA,NA,NA,NA,110554.1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,17770,"R",-1,15762,0.529941548,NA,2690,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"edward dowling","john reed"
1831000,1967,152045007,"HAMMOND CITY","IN",0.017035751,NA,NA,"D","R",18468,17251,"Joseph E Klen","Walter Thornton",NA,NA,NA,NA,NA,NA,109028.9,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,18468,"R",-1,17251,0.517035751,NA,2691,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"joseph klen","walter thornton"
1831000,1971,152045007,"HAMMOND CITY","IN",0.022581016,NA,NA,"D","R",18190,16618,"Joseph E Klen","Donald E Taylor",NA,NA,NA,NA,NA,NA,107509.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,18190,"R",-1,16618,0.522581016,NA,2692,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"joseph klen","donald taylor"
1831000,1975,152045007,"HAMMOND CITY","IN",0.058826929,NA,NA,"D","R",19341,15269,"Edward J Rakosky","Leslie R Meyers",NA,NA,NA,NA,NA,NA,105637.5,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,19341,"R",-1,15269,0.558826929,NA,2693,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"edward rakosky","leslie meyers"
1831000,1979,152045007,"HAMMOND CITY","IN",0.050590674,NA,NA,"D","R",13283,10842,"Edward J Rakosky","Rita Spitzer",NA,NA,NA,NA,NA,NA,97870.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,13283,"R",-1,10842,0.550590674,NA,2694,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"edward rakosky","rita spitzer"
1831000,1983,152045007,"HAMMOND CITY","IN",-0.108960127,NA,NA,"R","D",20022,12857,"Thomas Mcdermott","Edward J Rakosky",NA,NA,NA,NA,NA,NA,91546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,20022,"D",-1,12857,0.391039873,NA,2695,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"thomas mcdermott","edward rakosky"
1831000,1987,152045007,"HAMMOND CITY","IN",-0.126665688,NA,NA,"R","D",17071,10170,"Thomas Mcdermott","Frank Mrvan",NA,NA,NA,NA,NA,NA,85505.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,17071,"D",-1,10170,0.373334312,NA,2696,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"thomas mcdermott","frank mrvan"
1831000,1991,152045007,"HAMMOND CITY","IN",-0.106409639,NA,NA,"R","D",12583,8167,"Thomas Mcdermott","John A Smiriga",NA,NA,NA,NA,NA,NA,84241,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,12583,"D",-1,8167,0.393590361,NA,2697,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"thomas mcdermott","john smiriga"
1831000,1995,152045007,"HAMMOND CITY","IN",-0.012017346,NA,NA,"R","D",11099,10578,"Duane Dedelow","Thomas Philpot",NA,NA,NA,NA,NA,NA,82168.5,NA,"R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",1,11099,"D",-1,10578,0.487982654,NA,2698,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"duane dedelow","thomas philpot"
1831000,1999,152045007,"HAMMOND CITY","IN",-0.04447353,NA,NA,"R","D",10192,8527,"Duane Dedelow Jr.","Tom Philpot",NA,NA,NA,NA,NA,NA,80630,NA,"R",NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",1,10192,"D",-1,8527,0.45552647,NA,2699,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"duane dedelow","tom philpot"
1831000,2003,152045007,"HAMMOND CITY","IN",0.021931871,NA,NA,"D","R",8948,8196,"Thomas Mcdermott, Jr.","Jr., Duane Dedelow",NA,NA,NA,NA,NA,NA,80681,NA,"D",NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",1,8948,"R",-1,8196,0.521931871,NA,2700,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"thomas mcdermott","duane dedelow"
1831000,2007,152045007,"HAMMOND CITY","IN",NA,0.024130413,NA,NA,NA,NA,NA,NA,NA,"D","R",5289,4802,"Thomas M. 'Tom' McDermott, Jr.(I)","George T. Janiec",77175,"<a href=""http://www.in.gov/apps/sos/election/general/general2007?page=district&amp;countyID=45&amp;officeID=32&amp;districtID=851&amp;candidate="" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2007-11-06,NA,NA,NA,NA,"D",1,5289,"R",1,4802,0.524130413,NA,2701,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"thomas 'tom' mcdermott","george janiec"
1831000,2011,152045007,"HAMMOND CITY","IN",NA,0.30176961,NA,NA,NA,NA,NA,NA,NA,"D","R",9424,2330,"Thomas M. 'Tom' McDermott, Jr.(I)","George T. Janiec",80830,"<a href=""http://www.lakecountyin.org/cms-host/voters/microvote/2011GeneralElectionResults/"" target=""_blank"" >[Link]</a>","D","R",NA,NA,NA,NA,2011-11-08,NA,NA,NA,NA,"D",1,9424,"R",1,2330,0.80176961,NA,2702,"IN",187710,31000,"City of Hammond",1,0,1,0,4,0,18,"thomas 'tom' mcdermott","george janiec"
1832242,1999,NA,NA,NA,0.144012945,NA,NA,"D","R",1194,660,"Joseph Castelo, Jr.","Opal I. Lord",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,1194,"R",-1,660,0.644012945,NA,8464,"IN",188074,32242,"City of Hartford City",1,0,1,0,4,0,18,"joseph castelo","opal lord"
1832242,2003,NA,NA,NA,0.001421262,NA,NA,"D","R",882,877,"Dennis Whitesell","Rollin G. Brown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,882,"R",-1,877,0.501421262,NA,9279,"IN",188074,32242,"City of Hartford City",1,0,1,0,4,0,18,"dennis whitesell","rollin brown"
1834132,1947,NA,NA,NA,-0.16282819,NA,NA,"R","D",1439,732,"Ross F Trester","Henry E Keilman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,1439,"D",-1,732,0.33717181,NA,6851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ross trester","henry keilman"
1834132,1951,NA,NA,NA,-0.022052927,NA,NA,"R","D",1302,1192,"Fred Rose","Raymond A Kostbade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,1302,"D",-1,1192,0.477947073,NA,7035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fred rose","raymond kostbade"
1834132,1955,NA,NA,NA,-0.027157895,NA,NA,"R","D",2504,2246,"Fred Rose","James H Mason",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,2504,"D",-1,2246,0.472842105,NA,7119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fred rose","james mason"
1834132,1959,NA,NA,NA,-0.002390057,NA,NA,"R","D",3153,3123,"Herman Pflugheoft","Buell E Crum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,3153,"D",-1,3123,0.497609943,NA,7234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herman pflugheoft","buell crum"
1834132,1963,NA,NA,NA,-0.081130422,NA,NA,"R","D",3979,2868,"Lilburn J Titus","Steve C Corey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,3979,"D",-1,2868,0.418869578,NA,7420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lilburn titus","steve corey"
1834132,1967,NA,NA,NA,-0.208418891,NA,NA,"R","D",4485,1846,"Lilburn J Titus","William M Demmon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"R",-1,4485,"D",-1,1846,0.291581109,NA,7612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lilburn titus","william demmon"
1834132,1971,NA,NA,NA,-0.140063091,NA,NA,"R","D",4058,2282,"Lilburn J Titus","Warren B Mcafee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,4058,"D",-1,2282,0.359936909,NA,7763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lilburn titus","warren mcafee"
1834132,1975,NA,NA,NA,0.012155592,NA,NA,"D","R",4108,3913,"Calvin E Green Jr","Paul Sohn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4108,"R",-1,3913,0.512155592,NA,7813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"calvin green jr","paul sohn"
1834132,1979,NA,NA,NA,0.189691979,NA,NA,"D","R",4523,2035,"Calvin E Green Jr","Albert Harrigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4523,"R",-1,2035,0.689691979,NA,7894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"calvin green jr","albert harrigan"
1834132,1983,NA,NA,NA,0.251110289,NA,NA,"D","R",4059,1345,"Calvin E Green Jr","Albert Harrigan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,4059,"R",-1,1345,0.751110289,NA,7958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"calvin green jr","albert harrigan"
1834132,1987,NA,NA,NA,0.04570528,NA,NA,"D","R",4155,3459,"Margaret Kuchta","Robert Malizzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,"D",-1,4155,"R",-1,3459,0.54570528,NA,8012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"margaret kuchta","robert malizzo"
1834132,1991,NA,NA,NA,0.032911803,NA,NA,"D","R",3287,2881,"Linda Buzinec","Margaret J Kuchta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,3287,"R",-1,2881,0.532911803,NA,8104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linda buzinec","margaret kuchta"
1834132,1995,NA,NA,NA,0.027023499,NA,NA,"D","R",4037,3623,"Linda Buzinec","Robert Malizzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4037,"R",-1,3623,0.527023499,NA,8263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linda buzinec","robert malizzo"
1834132,1999,NA,NA,NA,0.138179285,NA,NA,"D","R",4122,2337,"Linda M. Buzinec","Robert Malizzo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,4122,"R",-1,2337,0.638179285,NA,8428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linda buzinec","robert malizzo"
1834132,2003,NA,NA,NA,0.041116151,NA,NA,"D","R",2744,2327,"Linda M. Buzinec","John M. Guthrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",-1,2744,"R",-1,2327,0.541116151,NA,9311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"linda buzinec","john guthrie"
1835284,1999,NA,NA,NA,NA,NA,NA,"R","",748,NA,"Gail N. Kemp","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,748,"0",NA,NA,NA,NA,8518,"IN",134817,35284,"City of Huntingburg",1,NA,1,1,4,0,18,"gail kemp",""
1835284,2003,NA,NA,NA,NA,NA,NA,"R","",517,NA,"Gail Kemp","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,517,"0",NA,NA,NA,NA,9110,"IN",134817,35284,"City of Huntingburg",1,NA,1,1,4,0,18,"gail kemp",""
1835311,1999,NA,NA,NA,-0.207535439,NA,NA,"R","D",2845,1176,"Terry R. Abbett","Robert J. Kyle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,2845,"D",-1,1176,0.292464561,NA,8489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terry abbett","robert kyle"
1835311,2003,NA,NA,NA,-0.3304705,NA,NA,"R","D",2224,454,"Terry R. Abbett","Paul Krieg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R",-1,2224,"D",-1,454,0.1695295,NA,9317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"terry abbett","paul krieg"
1836000,1963,152049008,"INDIANAPOLIS CITY","IN",NA,0.01988098,NA,NA,NA,NA,NA,NA,NA,"D","R",68316,63091,"John J. Barton","Clarence Drayer",556803.5,"<a href=""http://books.google.com/books?id=bg13QcMSsq8C&amp;pg=PA1356#v=onepage&amp;q=&amp;f=false"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1963-11-05,NA,NA,NA,NA,"D",-1,68316,"R",-1,63091,0.51988098,NA,2918,"IN",187667,36000,"INDIANAPOLIS-MARION",1,NA,1,NA,4,0,18,"john barton","clarence drayer"
1836000,1967,152049008,"INDIANAPOLIS CITY","IN",NA,-0.033173013,NA,NA,NA,NA,NA,NA,NA,"R","D",72278,63284,"Richard 'Dick' Lugar","John J. Barton(I)",664197.5,"<a href=""http://en.wikipedia.org/wiki/Richard_Lugar"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1967-11-07,NA,NA,NA,NA,"R",-1,72278,"D",-1,63284,0.466826987,NA,2919,"IN",187667,36000,"INDIANAPOLIS-MARION",1,NA,1,NA,4,0,18,"richard 'dick' lugar","john barton"
1836000,1971,152049008,"INDIANAPOLIS CITY","IN",NA,-0.104854774,NA,NA,NA,NA,NA,NA,NA,"R","D",155164,101367,"Richard 'Dick' Lugar(I)","John Neff",746399.5,"<a href=""http://en.wikipedia.org/wiki/Richard_Lugar"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1971-11-02,NA,NA,NA,NA,"R",-1,155164,"D",-1,101367,0.395145226,NA,2920,"IN",187667,36000,"INDIANAPOLIS-MARION",1,NA,1,NA,4,0,18,"richard 'dick' lugar","john neff"
1836000,1975,152049008,"INDIANAPOLIS CITY","IN",NA,-0.0306571,NA,NA,NA,NA,NA,NA,NA,"R","D",124100,109761,"William H. Hudnut, III","Robert Welch",721611,"<a href=""http://en.wikipedia.org/wiki/William_H._Hudnut_III"" target=""_blank"" >[Link]</a>",NA,NA,NA,NA,NA,NA,1975-11-04,NA,NA,NA,NA,"R",-1,124100,"D",-1,109761,0.4693429,NA,2921,"IN",187667,36000,"INDIANAPOLIS-MARION",1,NA,1,NA,4,0,18,"william hudnut iii","robert welch"
